sample	gene	gene_start	gene_end	seg_start	seg_end	seg_length	cf	tcn	lcn	cn_state	filter	tsg	seg	median_cnlr_seg	segclust	mcn	genes_on_seg	gene_snps	gene_het_snps	spans_segs
P-0021789-T01-IM6	ETV6	11802788	12048336	394550	133264050	132869500	0.77279972361881	4	2.0	TETRAPLOID	PASS	True	25	0.460764134140632	20	2.0	1037	134	17	False
P-0021789-T01-IM6	FGFR1	38257733	38326352	565232	146186400	145621168	0.77279972361881	4	2.0	TETRAPLOID	PASS	False	19	0.443294442581862	20	2.0	689	41	0	False
P-0021789-T01-IM6	GLI1	57853918	57866045	394550	133264050	132869500	0.77279972361881	4	2.0	TETRAPLOID	PASS	False	25	0.460764134140632	20	2.0	1037	29	4	False
P-0021789-T01-IM6	GNAS	57414773	57486247	345864	62922650	62576786	0.748583168907499	5	2.0	GAIN	PASS	False	34	0.651982105430918	21	3.0	544	33	2	False
P-0021789-T01-IM6	H3-5																			
P-0021789-T01-IM6	HNF1A	121416346	121440315	394550	133264050	132869500	0.77279972361881	4	2.0	TETRAPLOID	PASS	True	25	0.460764134140632	20	2.0	1037	23	4	False
P-0021789-T01-IM6	ICOSLG	45636897	45660849	10995925	46252950	35257025	0.63272853755815	4	2.0	TETRAPLOID	PASS	False	35	0.354978766643253	18	2.0	220	16	4	False
P-0021789-T01-IM6	IDH1	209100951	209130798	4561867	242982358	238420491	0.815646577490023	4	1.0	CNLOH AFTER	PASS	False	5	0.43564758783408	19	3.0	1256	17	0	False
P-0021789-T01-IM6	IGF1	102789652	102875522	394550	133264050	132869500	0.77279972361881	4	2.0	TETRAPLOID	PASS	False	25	0.460764134140632	20	2.0	1037	12	0	False
P-0021789-T01-IM6	INHA	220433884	220440435	4561867	242982358	238420491	0.815646577490023	4	1.0	CNLOH AFTER	PASS	True	5	0.43564758783408	19	3.0	1256	10	1	False
P-0021789-T01-IM6	INPP4A	99061317	99210853	4561867	242982358	238420491	0.815646577490023	4	1.0	CNLOH AFTER	PASS	False	5	0.43564758783408	19	3.0	1256	51	6	False
P-0021789-T01-IM6	IRS1	227596033	227664475	4561867	242982358	238420491	0.815646577490023	4	1.0	CNLOH AFTER	PASS	False	5	0.43564758783408	19	3.0	1256	22	3	False
P-0021789-T01-IM6	KDM5A	389295	498620	394550	133264050	132869500	0.77279972361881	4	2.0	TETRAPLOID	PASS	False	25	0.460764134140632	20	2.0	1037	62	9	False
P-0021789-T01-IM6	KMT2D	49412758	49453557	394550	133264050	132869500	0.77279972361881	4	2.0	TETRAPLOID	PASS	True	25	0.460764134140632	20	2.0	1037	111	2	False
P-0021789-T01-IM6	KMT5A	123868320	123893905	394550	133264050	132869500	0.77279972361881	4	2.0	TETRAPLOID	PASS	False	25	0.460764134140632	20	2.0	1037	16	4	False
P-0021789-T01-IM6	KRAS	25357723	25403870	394550	133264050	132869500	0.77279972361881	4	2.0	TETRAPLOID	PASS	False	25	0.460764134140632	20	2.0	1037	10	0	False
P-0021789-T01-IM6	LYN	56792372	56926727	565232	146186400	145621168	0.77279972361881	4	2.0	TETRAPLOID	PASS	False	19	0.443294442581862	20	2.0	689	23	3	False
P-0021789-T01-IM6	MDM2	69201956	69244466	394550	133264050	132869500	0.77279972361881	4	2.0	TETRAPLOID	PASS	False	25	0.460764134140632	20	2.0	1037	23	3	False
P-0021789-T01-IM6	MSH2	47630108	47890285	4561867	242982358	238420491	0.815646577490023	4	1.0	CNLOH AFTER	PASS	True	5	0.43564758783408	19	3.0	1256	37	4	False
P-0021789-T01-IM6	MSH6	47922669	48037240	4561867	242982358	238420491	0.815646577490023	4	1.0	CNLOH AFTER	PASS	True	5	0.43564758783408	19	3.0	1256	29	4	False
P-0021789-T01-IM6	MSI1	120779133	120806983	394550	133264050	132869500	0.77279972361881	4	2.0	TETRAPLOID	PASS	False	25	0.460764134140632	20	2.0	1037	26	5	False
P-0021789-T01-IM6	MYCN	16080686	16087129	4561867	242982358	238420491	0.815646577490023	4	1.0	CNLOH AFTER	PASS	False	5	0.43564758783408	19	3.0	1256	13	0	False
P-0021789-T01-IM6	MYC	128747680	128753680	565232	146186400	145621168	0.77279972361881	4	2.0	TETRAPLOID	PASS	False	19	0.443294442581862	20	2.0	689	13	1	False
P-0021789-T01-IM6	NBN	90945564	91015456	565232	146186400	145621168	0.77279972361881	4	2.0	TETRAPLOID	PASS	True	19	0.443294442581862	20	2.0	689	33	12	False
P-0021789-T01-IM6	NCOA3	46130646	46285621	345864	62922650	62576786	0.748583168907499	5	2.0	GAIN	PASS	False	34	0.651982105430918	21	3.0	544	46	1	False
P-0021789-T01-IM6	NFE2L2	178092323	178257425	4561867	242982358	238420491	0.815646577490023	4	1.0	CNLOH AFTER	PASS	False	5	0.43564758783408	19	3.0	1256	16	0	False
P-0021789-T01-IM6	NKX3-1	23536206	23540440	565232	146186400	145621168	0.77279972361881	4	2.0	TETRAPLOID	PASS	True	19	0.443294442581862	20	2.0	689	5	1	False
P-0021789-T01-IM6	NSD3	38127215	38239790	565232	146186400	145621168	0.77279972361881	4	2.0	TETRAPLOID	PASS	False	19	0.443294442581862	20	2.0	689	55	0	False
P-0021789-T01-IM6	PAK5	9518036	9819689	345864	62922650	62576786	0.748583168907499	5	2.0	GAIN	PASS	False	34	0.651982105430918	21	3.0	544	20	1	False
P-0021789-T01-IM6	PAX8	113973574	114036527	4561867	242982358	238420491	0.815646577490023	4	1.0	CNLOH AFTER	PASS	False	5	0.43564758783408	19	3.0	1256	67	11	False
P-0021789-T01-IM6	PDCD1	242792033	242801060	4561867	242982358	238420491	0.815646577490023	4	1.0	CNLOH AFTER	PASS	False	5	0.43564758783408	19	3.0	1256	11	4	False
P-0021789-T01-IM6	PIK3C2G	18400548	18801350	394550	133264050	132869500	0.77279972361881	4	2.0	TETRAPLOID	PASS	False	25	0.460764134140632	20	2.0	1037	69	6	False
P-0021789-T01-IM6	PMS1	190648811	190742355	4561867	242982358	238420491	0.815646577490023	4	1.0	CNLOH AFTER	PASS	True	5	0.43564758783408	19	3.0	1256	29	0	False
P-0021789-T01-IM6	POLE	133200339	133263951	394550	133264050	132869500	0.77279972361881	4	2.0	TETRAPLOID	PASS	True	25	0.460764134140632	20	2.0	1037	86	0	False
P-0021789-T01-IM6	PRDM14	70963886	70983928	565232	146186400	145621168	0.77279972361881	4	2.0	TETRAPLOID	PASS	False	19	0.443294442581862	20	2.0	689	18	4	False
P-0021789-T01-IM6	PREX2	68864353	69149265	565232	146186400	145621168	0.77279972361881	4	2.0	TETRAPLOID	PASS	False	19	0.443294442581862	20	2.0	689	83	10	False
P-0021789-T01-IM6	PTPN11	112856155	112947717	394550	133264050	132869500	0.77279972361881	4	2.0	TETRAPLOID	PASS	False	25	0.460764134140632	20	2.0	1037	30	2	False
P-0021789-T01-IM6	PTPRT	40701392	41818610	345864	62922650	62576786	0.748583168907499	5	2.0	GAIN	PASS	True	34	0.651982105430918	21	3.0	544	67	4	False
P-0021789-T01-IM6	RAB35	120532899	120555306	394550	133264050	132869500	0.77279972361881	4	2.0	TETRAPLOID	PASS	False	25	0.460764134140632	20	2.0	1037	10	1	False
P-0021789-T01-IM6	RAD21	117858174	117887105	565232	146186400	145621168	0.77279972361881	4	2.0	TETRAPLOID	PASS	True	19	0.443294442581862	20	2.0	689	26	1	False
P-0021789-T01-IM6	RAD52	1021243	1099219	394550	133264050	132869500	0.77279972361881	4	2.0	TETRAPLOID	PASS	False	25	0.460764134140632	20	2.0	1037	21	2	False
P-0021789-T01-IM6	RECQL4	145736671	145743229	565232	146186400	145621168	0.77279972361881	4	2.0	TETRAPLOID	PASS	True	19	0.443294442581862	20	2.0	689	26	2	False
P-0021789-T01-IM6	RECQL	21621845	21654603	394550	133264050	132869500	0.77279972361881	4	2.0	TETRAPLOID	PASS	True	25	0.460764134140632	20	2.0	1037	27	5	False
P-0021789-T01-IM6	REL	61108656	61158745	4561867	242982358	238420491	0.815646577490023	4	1.0	CNLOH AFTER	PASS	False	5	0.43564758783408	19	3.0	1256	21	2	False
P-0021789-T01-IM6	RTEL1	62289163	62327606	345864	62922650	62576786	0.748583168907499	5	2.0	GAIN	PASS	True	34	0.651982105430918	21	3.0	544	57	16	False
P-0021789-T01-IM6	RUNX1	36160098	37376965	10995925	46252950	35257025	0.63272853755815	4	2.0	TETRAPLOID	PASS	True	35	0.354978766643253	18	2.0	220	24	1	False
P-0021789-T01-IM6	SF3B1	198254508	198299815	4561867	242982358	238420491	0.815646577490023	4	1.0	CNLOH AFTER	PASS	False	5	0.43564758783408	19	3.0	1256	47	4	False
P-0021789-T01-IM6	SH2B3	111843752	111889427	394550	133264050	132869500	0.77279972361881	4	2.0	TETRAPLOID	PASS	True	25	0.460764134140632	20	2.0	1037	15	2	False
P-0021789-T01-IM6	SMARCD1	50478755	50494495	394550	133264050	132869500	0.77279972361881	4	2.0	TETRAPLOID	PASS	False	25	0.460764134140632	20	2.0	1037	21	0	False
P-0021789-T01-IM6	SOS1	39208537	39351486	4561867	242982358	238420491	0.815646577490023	4	1.0	CNLOH AFTER	PASS	False	5	0.43564758783408	19	3.0	1256	50	6	False
P-0021789-T01-IM6	SOX17	55370495	55373448	565232	146186400	145621168	0.77279972361881	4	2.0	TETRAPLOID	PASS	True	19	0.443294442581862	20	2.0	689	9	0	False
P-0021789-T01-IM6	SRC	35973088	36034453	345864	62922650	62576786	0.748583168907499	5	2.0	GAIN	PASS	False	34	0.651982105430918	21	3.0	544	22	0	False
P-0021789-T01-IM6	STAT1	191829084	191885686	4561867	242982358	238420491	0.815646577490023	4	1.0	CNLOH AFTER	PASS	False	5	0.43564758783408	19	3.0	1256	2	1	False
P-0021789-T01-IM6	STAT6	57489191	57525922	394550	133264050	132869500	0.77279972361881	4	2.0	TETRAPLOID	PASS	False	25	0.460764134140632	20	2.0	1037	1	0	False
P-0021789-T01-IM6	TBX3	115108059	115121969	394550	133264050	132869500	0.77279972361881	4	2.0	TETRAPLOID	PASS	True	25	0.460764134140632	20	2.0	1037	22	3	False
P-0021789-T01-IM6	TMEM127	96914254	96931732	4561867	242982358	238420491	0.815646577490023	4	1.0	CNLOH AFTER	PASS	True	5	0.43564758783408	19	3.0	1256	11	1	False
P-0021789-T01-IM6	TMPRSS2	42836478	42903043	10995925	46252950	35257025	0.63272853755815	4	2.0	TETRAPLOID	PASS	False	35	0.354978766643253	18	2.0	220	77	11	False
P-0021789-T01-IM6	TOP1	39657458	39753127	345864	62922650	62576786	0.748583168907499	5	2.0	GAIN	PASS	True	34	0.651982105430918	21	3.0	544	41	2	False
P-0021789-T01-IM6	U2AF1	44513066	44527697	10995925	46252950	35257025	0.63272853755815	4	2.0	TETRAPLOID	PASS	False	35	0.354978766643253	18	2.0	220	15	0	False
P-0021789-T01-IM6	XPO1	61704984	61765761	4561867	242982358	238420491	0.815646577490023	4	1.0	CNLOH AFTER	PASS	False	5	0.43564758783408	19	3.0	1256	43	0	False
P-0021827-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0021868-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0021868-T03-IM6	AKT2	40736224	40791443	1206750	59096300	57889550	0.715507638659103	3	1.0	GAIN	PASS	False	59	0.451123871789765	25	2.0	1448	28	2	False
P-0021868-T03-IM6	AXL	41725108	41767671	1206750	59096300	57889550	0.715507638659103	3	1.0	GAIN	PASS	False	59	0.451123871789765	25	2.0	1448	42	2	False
P-0021868-T03-IM6	BBC3	47724079	47736023	1206750	59096300	57889550	0.715507638659103	3	1.0	GAIN	PASS	True	59	0.451123871789765	25	2.0	1448	12	1	False
P-0021868-T03-IM6	CALR	13049392	13055303	1206750	59096300	57889550	0.715507638659103	3	1.0	GAIN	PASS	False	59	0.451123871789765	25	2.0	1448	14	1	False
P-0021868-T03-IM6	CARM1	10982189	11033746	1206750	59096300	57889550	0.715507638659103	3	1.0	GAIN	PASS	False	59	0.451123871789765	25	2.0	1448	26	2	False
P-0021868-T03-IM6	CD79A	42381190	42385439	1206750	59096300	57889550	0.715507638659103	3	1.0	GAIN	PASS	False	59	0.451123871789765	25	2.0	1448	9	0	False
P-0021868-T03-IM6	CIC	42772689	42799949	1206750	59096300	57889550	0.715507638659103	3	1.0	GAIN	PASS	True	59	0.451123871789765	25	2.0	1448	36	1	False
P-0021868-T03-IM6	DNAJB1	14625582	14640582	1206750	59096300	57889550	0.715507638659103	3	1.0	GAIN	PASS	False	59	0.451123871789765	25	2.0	1448	11	3	False
P-0021868-T03-IM6	DNMT1	10244021	10341962	1206750	59096300	57889550	0.715507638659103	3	1.0	GAIN	PASS	False	59	0.451123871789765	25	2.0	1448	80	2	False
P-0021868-T03-IM6	DOT1L	2164148	2232577	1206750	59096300	57889550	0.715507638659103	3	1.0	GAIN	PASS	False	59	0.451123871789765	25	2.0	1448	69	8	False
P-0021868-T03-IM6	ERCC2	45853095	45874176	1206750	59096300	57889550	0.715507638659103	3	1.0	GAIN	PASS	True	59	0.451123871789765	25	2.0	1448	36	0	False
P-0021868-T03-IM6	ERF	42751724	42759309	1206750	59096300	57889550	0.715507638659103	3	1.0	GAIN	PASS	True	59	0.451123871789765	25	2.0	1448	14	0	False
P-0021868-T03-IM6	GNA11	3094408	3124002	1206750	59096300	57889550	0.715507638659103	3	1.0	GAIN	PASS	False	59	0.451123871789765	25	2.0	1448	16	1	False
P-0021868-T03-IM6	INSR	7112266	7294045	1206750	59096300	57889550	0.715507638659103	3	1.0	GAIN	PASS	False	59	0.451123871789765	25	2.0	1448	52	9	False
P-0021868-T03-IM6	INSR	7112266	7294045	1206750	59096300	57889550	0.715507638659103	3	1.0	GAIN	PASS	False	59	0.451123871789765	25	2.0	1448	52	9	False
P-0021868-T03-IM6	KEAP1	10596796	10614417	1206750	59096300	57889550	0.715507638659103	3	1.0	GAIN	PASS	True	59	0.451123871789765	25	2.0	1448	17	1	False
P-0021868-T03-IM6	MAP2K2	4090319	4124126	1206750	59096300	57889550	0.715507638659103	3	1.0	GAIN	PASS	False	59	0.451123871789765	25	2.0	1448	23	5	False
P-0021868-T03-IM6	MEF2B	19256377	19281098	1206750	59096300	57889550	0.715507638659103	3	1.0	GAIN	PASS	False	59	0.451123871789765	25	2.0	1448	15	1	False
P-0021868-T03-IM6	PMS2	6012870	6048756	3377949	46859612	43481663	1.0	2	1.0	DIPLOID	PASS	True	26	0.159339710128589	22	1.0	227	32	8	False
P-0021868-T03-IM6	PTPRS	5158506	5340814	1206750	59096300	57889550	0.715507638659103	3	1.0	GAIN	PASS	True	59	0.451123871789765	25	2.0	1448	77	8	False
P-0021868-T03-IM6	RAC1	6414154	6443608	3377949	46859612	43481663	1.0	2	1.0	DIPLOID	PASS	False	26	0.159339710128589	22	1.0	227	13	1	False
P-0021868-T03-IM6	SMARCA4	11071501	11190102	1206750	59096300	57889550	0.715507638659103	3	1.0	GAIN	PASS	True	59	0.451123871789765	25	2.0	1448	84	22	False
P-0021868-T03-IM6	STK11	1177557	1228434	1206750	59096300	57889550	0.715507638659103	3	1.0	GAIN	PASS	True	59	0.451123871789765	25	2.0	1448	20	3	False
P-0021868-T03-IM6	TCF3	1609289	1652604	1206750	59096300	57889550	0.715507638659103	3	1.0	GAIN	PASS	True	59	0.451123871789765	25	2.0	1448	35	3	False
P-0021868-T05-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0021880-T01-IM6	ALOX12B	7975954	7991034	7976186	8693800	717614	0.318246503893731	11	nan	AMP	PASS	False	91	0.928035302597898	40	nan	24	28	4	False
P-0021880-T01-IM6	AURKA	54944445	54967393	46250979	55178239	8927260	0.318246503893731	7	2.0	AMP	PASS	False	111	0.513750793100718	36	5.0	48	17	4	False
P-0021880-T01-IM6	AURKB	8108051	8113918	7976186	8693800	717614	0.318246503893731	11	nan	AMP	PASS	False	91	0.928035302597898	40	nan	24	13	1	False
P-0021880-T01-IM6	CCND3	41902671	42018095	39190186	42701800	3511614	0.318246503893731	14	nan	AMP	PASS	False	40	1.19294122217512	42	nan	40	15	1	False
P-0021880-T01-IM6	E2F3	20402137	20493946	9347389	20490800	11143411	0.318246503893731	8	nan	INDETERMINATE	PASS	False	36	0.623071217677751	38	nan	48	19	3	False
P-0021880-T01-IM6	EWSR1	29663998	29696515	19053406	37628145	18574739	0.318246503893731	5	2.0	GAIN	PASS	False	116	0.245276962038127	32	3.0	229	46	0	False
P-0021880-T01-IM6	GNAS	57414773	57486247	57415110	62921800	5506690	0.318246503893731	9	4.0	INDETERMINATE	PASS	False	112	0.730667869796988	39	5.0	80	33	5	False
P-0021880-T01-IM6	NCOA3	46130646	46285621	46250979	55178239	8927260	0.318246503893731	7	2.0	AMP	PASS	False	111	0.513750793100718	36	5.0	48	48	9	False
P-0021880-T01-IM6	RTEL1	62289163	62327606	57415110	62921800	5506690	0.318246503893731	9	4.0	INDETERMINATE	PASS	True	112	0.730667869796988	39	5.0	80	57	10	False
P-0021880-T01-IM6	ZFHX3	72816784	73925770	72820989	80160850	7339861	0.318246503893731	11	nan	AMP	PASS	True	87	0.934960753427936	40	nan	41	58	4	False
P-0021892-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0021939-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0021981-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0022195-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0022234-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0022250-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0022317-T02-IM6	CCND2	4382938	4414516	3001493	4554551	1553058	0.403421496387488	46	nan	AMP	PASS	False	35	3.18663179753139	32	nan	11	10	0	False
P-0022317-T02-IM6	CDK4	58141510	58149796	57857354	58815050	957696	0.403421496387488	41	nan	AMP	PASS	False	39	3.03467798582481	31	nan	26	10	3	False
P-0022317-T02-IM6	GLI1	57853918	57866045	57857354	58815050	957696	0.403421496387488	41	nan	AMP	PASS	False	39	3.03467798582481	31	nan	26	27	6	False
P-0022317-T02-IM6	MDM2	69201956	69244466	69202200	69233716	31516	0.403421496387488	41	nan	AMP	PASS	False	41	3.02248792753983	31	nan	1	22	0	False
P-0022317-T03-IM6	CCND2	4382938	4414516	4383158	4947279	564121	0.435746903293048	35	nan	AMP	PASS	False	40	2.87213751421299	35	nan	14	10	0	False
P-0022317-T03-IM6	CDK4	58141510	58149796	57857354	58815136	957782	0.435746903293048	30	nan	AMP	PASS	False	43	2.67954085018882	33	nan	26	10	3	False
P-0022317-T03-IM6	GLI1	57853918	57866045	57857354	58815136	957782	0.435746903293048	30	nan	AMP	PASS	False	43	2.67954085018882	33	nan	26	28	6	False
P-0022317-T03-IM6	MDM2	69201956	69244466	68307600	69233716	926116	0.435746903293048	32	nan	AMP	PASS	False	45	2.76310721273715	34	nan	8	23	0	False
P-0022334-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0022386-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0022396-T01-IM6	CALR	13049392	13055303	3779054	16436750	12657696	0.822092440557611	7	2.0	AMP	suppress_segment_too_large	False	59	0.778367054766514	41	5.0	370	14	1	False
P-0022396-T01-IM6	DNAJB1	14625582	14640582	3779054	16436750	12657696	0.822092440557611	7	2.0	AMP	suppress_segment_too_large	False	59	0.778367054766514	41	5.0	370	11	2	False
P-0022396-T01-IM6	FGFR1	38257733	38326352	38133050	48650500	10517450	0.822092440557611	12	nan	AMP	suppress_segment_too_large	False	31	1.45452174805388	42	nan	43	43	1	False
P-0022396-T01-IM6	NSD3	38127215	38239790	38133050	48650500	10517450	0.822092440557611	12	nan	AMP	suppress_segment_too_large	False	31	1.45452174805388	42	nan	43	69	3	False
P-0022396-T02-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0022396-T04-IM7	DNAJB1	14625582	14640582	12886478	15890316	3003838	0.299266734483717	4	nan	GAIN (many states)	PASS	False	46	0.419130193245285	20	nan	81	12	2	False
P-0022396-T04-IM7	MAP2K2	4090319	4124126	3359350	5538700	2179350	0.3	4	1.0	GAIN	PASS	False	43	0.367285723315146	19	3.0	55	31	7	False
P-0022396-T04-IM7	NOTCH3	15269849	15311792	12886478	15890316	3003838	0.299266734483717	4	nan	GAIN (many states)	PASS	True	46	0.419130193245285	20	nan	81	81	3	False
P-0022404-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0022408-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0022408-T02-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0022408-T03-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0022408-T04-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0022452-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0022500-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0022556-T01-IM6	CRKL	21271714	21308037	16353550	24176850	7823300	0.403680162558325	9	nan	INDETERMINATE	PASS	False	37	1.18990661660919	18	nan	106	14	2	False
P-0022556-T01-IM6	MAPK1	22108789	22221970	16353550	24176850	7823300	0.403680162558325	9	nan	INDETERMINATE	PASS	False	37	1.18990661660919	18	nan	106	15	1	False
P-0022556-T01-IM6	SMARCB1	24129118	24180195	16353550	24176850	7823300	0.403680162558325	9	nan	INDETERMINATE	PASS	True	37	1.18990661660919	18	nan	106	24	3	False
P-0022580-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0022583-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0022645-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0022662-T01-IM6	HNF1A	121416346	121440315	117193450	132547090	15353640	0.695566617348533	6	1.0	AMP	suppress_segment_too_large	True	28	1.08998196149468	15	5.0	125	24	4	False
P-0022662-T01-IM6	KMT5A	123868320	123893905	117193450	132547090	15353640	0.695566617348533	6	1.0	AMP	suppress_segment_too_large	False	28	1.08998196149468	15	5.0	125	18	0	False
P-0022662-T01-IM6	MSI1	120779133	120806983	117193450	132547090	15353640	0.695566617348533	6	1.0	AMP	suppress_segment_too_large	False	28	1.08998196149468	15	5.0	125	26	4	False
P-0022662-T01-IM6	RAB35	120532899	120555306	117193450	132547090	15353640	0.695566617348533	6	1.0	AMP	suppress_segment_too_large	False	28	1.08998196149468	15	5.0	125	10	5	False
P-0022665-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0022690-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0022705-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0022721-T01-IM6	AKT1	105235686	105262088	95556747	105905950	10349203	0.759515699542588	7	nan	INDETERMINATE	PASS	False	52	1.59255572059832	50	nan	91	25	7	False
